Date,Price,Open,High,Low,Vol.,Change %
3-May-16,"1,177.80","1,202.75","1,212.20","1,171.80",3.41M,-1.94
2-May-16,"1,201.05","1,210.00","1,211.15","1,196.15",1.81M,-0.58
29-Apr-16,"1,208.10","1,211.45","1,223.55","1,205.00",2.52M,-0.09
28-Apr-16,"1,209.15","1,231.00","1,239.60","1,207.00",6.08M,-2.5
27-Apr-16,"1,240.15","1,229.20","1,242.35","1,228.55",2.24M,0.65
26-Apr-16,"1,232.15","1,215.45","1,239.55","1,208.60",2.92M,1.34
25-Apr-16,"1,215.85","1,212.05","1,224.80","1,201.10",2.68M,0.38
22-Apr-16,"1,211.25","1,226.30","1,228.50","1,207.00",2.57M,-1.23
21-Apr-16,"1,226.30","1,251.00","1,251.00","1,218.10",2.72M,-1.39
20-Apr-16,"1,243.60","1,244.00","1,246.45","1,225.80",4.04M,0.4
18-Apr-16,"1,238.70","1,250.00","1,267.90","1,233.50",12.51M,5.63
13-Apr-16,"1,172.70","1,194.95","1,194.95","1,166.35",6.26M,-0.8
12-Apr-16,"1,182.20","1,180.50","1,194.90","1,178.60",2.92M,-0.14
11-Apr-16,"1,183.90","1,165.80","1,186.75","1,151.10",2.88M,1.56
8-Apr-16,"1,165.75","1,175.85","1,177.50","1,162.05",2.10M,-1.33
7-Apr-16,"1,181.50","1,208.40","1,208.40","1,175.00",2.83M,-1.6
6-Apr-16,"1,200.70","1,228.00","1,228.00","1,196.00",2.47M,-1.57
5-Apr-16,"1,219.80","1,242.00","1,242.30","1,214.00",2.40M,-1.92
4-Apr-16,"1,243.70","1,213.55","1,248.00","1,213.55",2.29M,3.17
1-Apr-16,"1,205.45","1,216.00","1,222.20","1,195.10",2.76M,-1.05
31-Mar-16,"1,218.30","1,210.25","1,229.90","1,200.30",9.00M,1.02
30-Mar-16,"1,205.95","1,197.60","1,210.00","1,195.55",2.88M,0.73
29-Mar-16,"1,197.25","1,199.00","1,218.90","1,191.55",3.50M,-0.63
28-Mar-16,"1,204.90","1,232.40","1,237.00","1,195.75",5.39M,-0.24
23-Mar-16,"1,207.80","1,190.00","1,210.70","1,182.10",3.17M,1.5
22-Mar-16,"1,189.95","1,191.25","1,194.00","1,172.00",3.55M,-0.41
21-Mar-16,"1,194.90","1,188.00","1,199.00","1,180.05",2.57M,0.13
18-Mar-16,"1,193.40","1,162.80","1,199.00","1,162.00",4.24M,2.72
17-Mar-16,"1,161.75","1,156.90","1,169.75","1,154.05",3.24M,0.81
16-Mar-16,"1,152.45","1,141.90","1,155.00","1,131.55",2.79M,1.59
15-Mar-16,"1,134.40","1,144.00","1,154.50","1,128.95",3.36M,-0.6
14-Mar-16,"1,141.20","1,146.00","1,154.25","1,138.50",2.09M,-0.16
11-Mar-16,"1,143.00","1,146.20","1,155.95","1,138.20",2.03M,0.04
10-Mar-16,"1,142.50","1,162.90","1,162.90","1,139.35",12.19M,-3.05
9-Mar-16,"1,178.50","1,145.00","1,183.75","1,142.95",3.15M,1.29
8-Mar-16,"1,163.45","1,163.00","1,190.50","1,147.40",3.81M,-0.62
4-Mar-16,"1,170.65","1,175.60","1,185.00","1,159.10",2.14M,0.12
3-Mar-16,"1,169.30","1,168.00","1,192.85","1,154.00",2.91M,1.15
2-Mar-16,"1,156.00","1,137.05","1,163.50","1,125.00",3.61M,2.71
1-Mar-16,"1,125.45","1,094.80","1,130.30","1,094.80",3.19M,3.82
29-Feb-16,"1,084.05","1,129.50","1,130.40","1,068.30",4.08M,-3.31
26-Feb-16,"1,121.15","1,120.15","1,132.00","1,116.00",2.12M,0.98
25-Feb-16,"1,110.30","1,125.40","1,130.60","1,101.10",2.24M,-1.34
24-Feb-16,"1,125.35","1,119.50","1,143.75","1,118.35",2.48M,0.13
23-Feb-16,"1,123.90","1,130.25","1,132.50","1,116.05",1.25M,-0.24
22-Feb-16,"1,126.65","1,131.00","1,133.95","1,114.05",1.93M,-0.05
19-Feb-16,"1,127.25","1,119.20","1,134.20","1,113.85",1.99M,0.34
18-Feb-16,"1,123.40","1,100.00","1,127.00","1,100.00",2.09M,2.33
17-Feb-16,"1,097.85","1,081.75","1,103.00","1,077.00",2.08M,1.73
16-Feb-16,"1,079.15","1,087.00","1,092.75","1,073.70",2.56M,-1.15
15-Feb-16,"1,091.75","1,096.25","1,100.20","1,086.60",2.55M,0.65
12-Feb-16,"1,084.65","1,094.70","1,104.40","1,067.00",3.70M,0.56
11-Feb-16,"1,078.65","1,111.00","1,113.00","1,071.15",2.61M,-2.7
10-Feb-16,"1,108.55","1,108.00","1,127.50","1,105.00",2.93M,0.08
9-Feb-16,"1,107.65","1,128.30","1,128.30","1,093.50",3.79M,-3.75
8-Feb-16,"1,150.80","1,163.75","1,172.20","1,143.80",2.11M,-2.03
5-Feb-16,"1,174.70","1,175.50","1,186.65","1,171.85",1.99M,-0.43
4-Feb-16,"1,179.75","1,160.05","1,194.95","1,160.05",2.77M,1.9
3-Feb-16,"1,157.70","1,167.80","1,175.90","1,152.75",2.62M,-1.52
2-Feb-16,"1,175.55","1,176.85","1,190.00","1,164.00",3.82M,0.19
1-Feb-16,"1,173.35","1,170.00","1,179.90","1,161.60",2.13M,0.73
29-Jan-16,"1,164.90","1,138.00","1,170.00","1,131.60",5.12M,3.13
28-Jan-16,"1,129.60","1,136.00","1,142.60","1,126.20",3.89M,-0.78
27-Jan-16,"1,138.50","1,146.45","1,149.60","1,135.00",3.49M,0.07
25-Jan-16,"1,137.65","1,140.25","1,146.85","1,124.55",2.29M,0.12
22-Jan-16,"1,136.25","1,148.10","1,152.50","1,131.00",3.22M,-0.07
21-Jan-16,"1,137.05","1,135.00","1,142.50","1,122.00",3.37M,1.41
20-Jan-16,"1,121.25","1,134.00","1,160.00","1,117.00",3.75M,-1.61
19-Jan-16,"1,139.65","1,135.00","1,158.95","1,128.55",3.75M,0.68
18-Jan-16,"1,131.90","1,139.90","1,162.10","1,128.35",5.03M,-0.7
15-Jan-16,"1,139.90","1,148.00","1,164.00","1,137.55",6.52M,0.61
14-Jan-16,"1,133.00","1,066.00","1,155.00","1,054.35",15.11M,4.58
13-Jan-16,"1,083.40","1,057.00","1,091.00","1,048.10",4.38M,3.19
12-Jan-16,"1,049.95","1,062.00","1,062.95","1,030.85",3.28M,-0.54
11-Jan-16,"1,055.70","1,056.30","1,069.95","1,052.10",2.68M,-0.71
8-Jan-16,"1,063.30","1,061.50","1,067.40","1,055.50",1.58M,1.19
7-Jan-16,"1,050.80","1,060.05","1,067.90","1,047.90",2.65M,-1.73
6-Jan-16,"1,069.35","1,074.65","1,074.65","1,058.90",2.79M,-0.44
5-Jan-16,"1,074.05","1,085.50","1,085.50","1,062.25",2.47M,-0.45
4-Jan-16,"1,078.90","1,099.95","1,102.45","1,076.05",1.99M,-2.38
1-Jan-16,"1,105.25","1,100.00","1,108.95","1,093.20",903.28K,-0.01
31-Dec-15,"1,105.40","1,090.15","1,109.95","1,087.00",3.97M,1.76
30-Dec-15,"1,086.30","1,101.10","1,106.60","1,083.00",2.58M,-1.67
29-Dec-15,"1,104.70","1,101.25","1,110.00","1,097.30",1.67M,0
28-Dec-15,"1,104.75","1,090.00","1,110.00","1,090.00",2.76M,0.77
24-Dec-15,"1,096.35","1,102.05","1,104.45","1,090.10",615.03K,-0.41
23-Dec-15,"1,100.85","1,095.05","1,102.50","1,087.05",1.44M,1.58
22-Dec-15,"1,083.75","1,097.45","1,097.45","1,080.10",2.05M,-1.79
21-Dec-15,"1,103.45","1,077.00","1,107.40","1,065.95",2.17M,1.87
18-Dec-15,"1,083.15","1,103.40","1,103.40","1,079.45",3.61M,-2.16
17-Dec-15,"1,107.10","1,100.00","1,109.80","1,088.00",2.48M,1.03
16-Dec-15,"1,095.85","1,083.40","1,098.00","1,083.40",2.75M,1.7
15-Dec-15,"1,077.55","1,073.25","1,079.10","1,058.80",2.72M,0.75
14-Dec-15,"1,069.50","1,049.50","1,073.15","1,048.05",2.41M,1.59
11-Dec-15,"1,052.80","1,054.00","1,061.90","1,045.90",2.70M,0.52
10-Dec-15,"1,047.35","1,036.60","1,051.60","1,030.30",2.79M,1.86
9-Dec-15,"1,028.20","1,043.00","1,046.95","1,022.55",3.41M,-1.55
8-Dec-15,"1,044.40","1,045.05","1,062.75","1,039.30",2.86M,-0.18
7-Dec-15,"1,046.25","1,055.30","1,059.00","1,040.00",2.26M,-0.27
4-Dec-15,"1,049.05","1,049.00","1,064.90","1,040.10",4.19M,-0.82
3-Dec-15,"1,057.75","1,061.00","1,064.80","1,049.05",2.75M,-0.28
2-Dec-15,"1,060.70","1,079.95","1,079.95","1,059.00",3.20M,-1.7
1-Dec-15,"1,079.00","1,088.00","1,095.00","1,072.95",2.95M,-0.82
30-Nov-15,"1,087.90","1,070.00","1,098.30","1,056.20",9.05M,2.02
27-Nov-15,"1,066.35","1,058.00","1,070.00","1,045.00",2.57M,1.33
26-Nov-15,"1,052.40","1,040.95","1,059.50","1,040.05",4.93M,1.08
24-Nov-15,"1,041.15","1,050.00","1,050.80","1,037.00",2.16M,-1.19
23-Nov-15,"1,053.70","1,050.00","1,062.40","1,038.00",2.81M,0.12
20-Nov-15,"1,052.40","1,048.00","1,063.20","1,042.05",3.04M,0.44
19-Nov-15,"1,047.80","1,030.25","1,052.00","1,023.80",4.27M,2.73
18-Nov-15,"1,020.00","1,041.00","1,045.15","1,011.25",5.06M,-3.91
17-Nov-15,"1,061.50","1,080.00","1,082.90","1,052.00",3.59M,-1.73
16-Nov-15,"1,080.20","1,083.65","1,094.00","1,067.20",3.40M,-1.87
13-Nov-15,"1,100.80","1,099.95","1,106.00","1,090.00",1.76M,-0.61
11-Nov-15,"1,107.60","1,118.00","1,118.00","1,103.00",353.65K,0.34
10-Nov-15,"1,103.85","1,127.50","1,127.50","1,100.10",2.34M,-2.71
9-Nov-15,"1,134.60","1,120.00","1,140.00","1,115.20",3.06M,-0.33
6-Nov-15,"1,138.30","1,123.00","1,143.90","1,122.90",1.51M,1.37
5-Nov-15,"1,122.90","1,142.95","1,145.00","1,119.40",1.17M,-1.22
4-Nov-15,"1,136.80","1,150.10","1,157.60","1,132.30",1.60M,-0.76
3-Nov-15,"1,145.50","1,133.40","1,150.45","1,133.40",1.81M,1.26
2-Nov-15,"1,131.20","1,130.00","1,135.80","1,114.10",1.77M,-0.37
30-Oct-15,"1,135.45","1,145.00","1,145.00","1,130.00",2.02M,-0.84
29-Oct-15,"1,145.05","1,153.10","1,155.90","1,136.05",2.94M,-0.71
28-Oct-15,"1,153.20","1,144.50","1,158.00","1,139.00",2.63M,0.33
27-Oct-15,"1,149.40","1,150.00","1,155.00","1,144.10",2.63M,-0.24
26-Oct-15,"1,152.15","1,154.00","1,158.50","1,143.15",1.60M,0.2
23-Oct-15,"1,149.90","1,141.80","1,153.00","1,125.10",3.02M,1.01
21-Oct-15,"1,138.40","1,125.00","1,146.85","1,125.00",3.64M,1.11
20-Oct-15,"1,125.95","1,113.00","1,130.00","1,110.60",4.39M,1.26
19-Oct-15,"1,111.95","1,102.00","1,116.00","1,100.50",3.67M,1.56
16-Oct-15,"1,094.90","1,099.00","1,101.40","1,090.00",3.21M,-0.22
15-Oct-15,"1,097.35","1,099.90","1,104.35","1,089.10",4.13M,-0.02
14-Oct-15,"1,097.60","1,091.45","1,115.55","1,087.20",4.43M,-0.16
13-Oct-15,"1,099.40","1,107.45","1,111.00","1,085.20",7.66M,-2.09
12-Oct-15,"1,122.90","1,199.00","1,219.80","1,109.00",15.20M,-3.81
9-Oct-15,"1,167.40","1,136.00","1,172.90","1,136.00",5.89M,3.11
8-Oct-15,"1,132.15","1,136.40","1,149.60","1,126.05",4.54M,-0.09
7-Oct-15,"1,133.20","1,156.00","1,168.75","1,128.45",4.59M,-1.85
6-Oct-15,"1,154.60","1,187.05","1,192.55","1,148.10",4.36M,-2.3
5-Oct-15,"1,181.75","1,173.00","1,189.35","1,162.00",3.44M,0.74
1-Oct-15,"1,173.05","1,169.90","1,197.75","1,160.00",5.43M,0.96
30-Sep-15,"1,161.95","1,134.40","1,168.95","1,125.95",4.75M,3.57
29-Sep-15,"1,121.85","1,102.00","1,133.40","1,097.50",4.35M,1.47
28-Sep-15,"1,105.55","1,139.95","1,142.85","1,101.00",4.89M,-3.07
24-Sep-15,"1,140.55","1,113.50","1,152.70","1,110.00",6.70M,2.18
23-Sep-15,"1,116.25","1,107.45","1,126.35","1,097.45",2.38M,0.79
22-Sep-15,"1,107.45","1,115.00","1,135.95","1,101.10",4.81M,0.25
21-Sep-15,"1,104.65","1,100.00","1,108.85","1,092.50",2.18M,0.02
18-Sep-15,"1,104.45","1,111.80","1,117.90","1,099.05",5.79M,0.25
16-Sep-15,"1,101.65","1,108.00","1,109.75","1,098.30",3.74M,0.22
15-Sep-15,"1,099.20","1,099.40","1,103.20","1,088.15",2.65M,-0.05
14-Sep-15,"1,099.75","1,099.00","1,104.00","1,082.65",3.28M,0.83
11-Sep-15,"1,090.75","1,091.55","1,106.40","1,085.50",4.94M,0.95
10-Sep-15,"1,080.45","1,084.90","1,091.50","1,061.00",4.18M,-0.76
9-Sep-15,"1,088.70","1,087.10","1,099.60","1,072.00",4.57M,2.82
8-Sep-15,"1,058.80","1,062.00","1,074.00","1,052.30",2.73M,0
7-Sep-15,"1,058.75","1,084.95","1,085.00","1,055.00",2.59M,-1.42
4-Sep-15,"1,073.95","1,103.00","1,111.00","1,067.00",3.66M,-2.31
3-Sep-15,"1,099.35","1,110.15","1,112.00","1,092.50",4.30M,-0.01
2-Sep-15,"1,099.45","1,098.00","1,115.00","1,090.00",5.59M,0.96
1-Sep-15,"1,089.00","1,090.00","1,114.60","1,082.00",4.54M,-0.49
31-Aug-15,"1,094.40","1,134.85","1,134.85","1,082.50",4.96M,-1.5
28-Aug-15,"1,111.05","1,101.60","1,124.90","1,101.60",3.60M,2.61
27-Aug-15,"1,082.80","1,088.00","1,100.10","1,078.05",7.67M,1.71
26-Aug-15,"1,064.60","1,089.80","1,097.00","1,059.00",5.75M,-1.94
25-Aug-15,"1,085.65","1,100.00","1,119.00","1,044.50",6.87M,-0.59
24-Aug-15,"1,092.05","1,109.95","1,123.00","1,078.60",7.06M,-5.03
21-Aug-15,"1,149.90","1,140.90","1,160.95","1,117.50",5.41M,1.35
20-Aug-15,"1,134.55","1,159.00","1,168.50","1,128.00",4.18M,-3.49
19-Aug-15,"1,175.55","1,170.00","1,186.20","1,162.80",3.43M,0.96
18-Aug-15,"1,164.35","1,150.00","1,177.70","1,150.00",2.08M,1.94
17-Aug-15,"1,142.15","1,150.00","1,153.45","1,122.50",1.55M,-0.62
14-Aug-15,"1,149.25","1,165.00","1,168.70","1,143.10",2.55M,-0.76
13-Aug-15,"1,158.00","1,147.00","1,166.85","1,055.55",4.89M,1.19
12-Aug-15,"1,144.40","1,115.00","1,149.00","1,111.00",5.08M,3.18
11-Aug-15,"1,109.15","1,098.80","1,116.90","1,095.70",3.79M,2.13
10-Aug-15,"1,086.00","1,098.00","1,106.35","1,067.00",2.00M,-0.88
7-Aug-15,"1,095.60","1,079.50","1,101.00","1,078.50",2.49M,0.8
6-Aug-15,"1,086.95","1,094.00","1,105.50","1,077.00",3.62M,0.06
5-Aug-15,"1,086.35","1,062.00","1,090.00","1,061.95",2.38M,2.75
4-Aug-15,"1,057.25","1,078.00","1,078.95","1,051.00",4.55M,-2.01
3-Aug-15,"1,078.95","1,078.00","1,092.00","1,068.95",3.98M,0.18
31-Jul-15,"1,077.05","1,078.55","1,081.35","1,060.00",3.97M,0.66
30-Jul-15,"1,070.00","1,090.00","1,090.00","1,058.00",5.98M,-1.42
29-Jul-15,"1,085.40","1,074.00","1,092.00","1,065.00",3.54M,2.12
28-Jul-15,"1,062.85","1,068.50","1,076.00","1,054.25",4.24M,-0.23
27-Jul-15,"1,065.30","1,086.90","1,087.95","1,060.45",3.38M,-2.05
24-Jul-15,"1,087.60","1,095.55","1,106.45","1,083.10",2.24M,-0.95
23-Jul-15,"1,098.00","1,103.95","1,117.00","1,090.00",3.86M,-0.47
22-Jul-15,"1,103.15","1,105.00","1,112.00","1,076.65",6.33M,-0.85
21-Jul-15,"1,112.65","1,035.00","1,149.00","1,035.00",19.16M,11.13
20-Jul-15,"1,001.25","1,001.40","1,010.80",987.4,2.19M,-0.06
17-Jul-15,"1,001.85",991,"1,004.50",989.1,1.72M,1.29
16-Jul-15,989.05,987.7,991.5,979.5,1.74M,0.51
15-Jul-15,984,970,985.95,968,2.06M,1.31
14-Jul-15,971.25,955,973.5,945.5,2.68M,2.22
13-Jul-15,950.15,941,955,934.05,3.27M,1.35
10-Jul-15,937.5,948.1,952.1,932.65,3.71M,-0.05
9-Jul-15,938,957.5,966,934.05,4.29M,-2.04
8-Jul-15,957.5,979,979,954.8,3.51M,-2.35
7-Jul-15,980.5,985,990,979,1.75M,-0.28
6-Jul-15,983.3,985,988,975,2.15M,-0.71
3-Jul-15,990.3,988,993,982,1.35M,0.23
2-Jul-15,988,999,"1,001.40",985.05,2.00M,-0.94
1-Jul-15,997.4,989,"1,005.00",986,3.44M,1.33
30-Jun-15,984.35,990,993.45,980,3.11M,-0.59
29-Jun-15,990.15,987,999.5,982.5,2.85M,-1.5
26-Jun-15,"1,005.25",999,"1,011.60",998.1,2.66M,1.49
25-Jun-15,990.45,999.2,"1,003.50",987.65,3.56M,-0.47
24-Jun-15,995.1,"1,015.00","1,015.00",991.2,3.54M,-0.53
23-Jun-15,"1,000.40","1,025.00","1,027.40",998.15,3.48M,-2.29
22-Jun-15,"1,023.85","1,004.90","1,028.75",997,2.86M,2.86
19-Jun-15,995.35,"1,010.30","1,010.40",993.1,3.34M,-0.66
18-Jun-15,"1,001.95","1,005.60","1,007.95",995.8,1.74M,0.63
17-Jun-15,995.7,"1,011.00","1,021.00",992.2,3.21M,-0.37
16-Jun-15,999.35,994.35,"1,003.00",985,2.61M,0.9
15-Jun-15,990.45,976.95,998.8,968,2.62M,0.3
12-Jun-15,987.52,"1,002.50","1,012.77",977.75,4.93M,-1.13
11-Jun-15,998.83,"1,017.98","1,022.38",997.52,4.61M,-1.42
10-Jun-15,"1,013.25",995,"1,019.67",992.5,3.19M,1.73
9-Jun-15,996.05,"1,001.88","1,003.83",991.5,3.78M,-0.4
8-Jun-15,"1,000.02","1,010.00","1,012.33",993.5,3.07M,-0.58
5-Jun-15,"1,005.83","1,015.00","1,022.00","1,004.08",3.06M,-0.81
4-Jun-15,"1,014.02","1,015.00","1,027.50","1,006.30",3.74M,0.35
3-Jun-15,"1,010.45","1,009.10","1,019.73","1,004.00",2.75M,0.61
2-Jun-15,"1,004.33","1,024.05","1,027.55","1,002.50",2.34M,-1.91
1-Jun-15,"1,023.90","1,016.40","1,032.00","1,011.62",2.86M,1.22
29-May-15,"1,011.58","1,002.42","1,028.22","1,000.50",9.50M,0.33
28-May-15,"1,008.30",987.6,"1,016.00",987.6,5.49M,2.44
27-May-15,984.25,"1,003.50","1,004.50",977.5,4.23M,-1.93
26-May-15,"1,003.65","1,010.00","1,015.73","1,001.08",1.98M,-0.47
25-May-15,"1,008.40","1,025.25","1,028.28","1,003.52",2.34M,-1.45
22-May-15,"1,023.23","1,022.00","1,025.78","1,015.05",3.44M,-0.1
21-May-15,"1,024.22","1,024.45","1,030.95","1,018.62",5.03M,0.06
20-May-15,"1,023.65","1,020.00","1,026.00","1,016.80",2.94M,1.23
19-May-15,"1,011.17",993.65,"1,017.85",993,5.14M,1.47
18-May-15,996.52,985,999.45,980.8,3.23M,1.59
15-May-15,980.88,967.5,983.3,966.15,2.59M,1.39
14-May-15,967.4,980,980.4,954,3.12M,-1.12
13-May-15,978.35,975.88,982.45,964.25,3.55M,0.49
12-May-15,973.55,996.83,997.3,971,4.14M,-2.34
11-May-15,996.83,982.5,"1,000.00",976.1,2.39M,1.82
8-May-15,978.98,979,983.77,972.62,2.89M,0.72
7-May-15,972,961,983.55,955,3.39M,1.14
6-May-15,961.02,987.5,987.5,957.65,5.25M,-2.07
5-May-15,981.38,"1,000.00","1,001.85",976.02,4.70M,-1.52
4-May-15,996.55,979.75,"1,000.00",974.95,6.68M,2.62
30-Apr-15,971.12,980,982.5,966.15,6.57M,-0.96
29-Apr-15,980.58,980.45,986,968.98,4.14M,0.01
28-Apr-15,980.45,991,991,976,5.20M,-1.2
27-Apr-15,992.33,"1,000.00","1,001.00",974.05,9.91M,-0.53
24-Apr-15,997.6,"1,067.95","1,075.10",990,21.78M,-5.98
23-Apr-15,"1,061.00","1,074.35","1,075.00","1,056.00",5.95M,-0.73
22-Apr-15,"1,068.85","1,075.53","1,077.50","1,048.97",6.18M,-0.23
21-Apr-15,"1,071.30","1,074.00","1,077.55","1,060.05",4.44M,0.49
20-Apr-15,"1,066.08","1,088.00","1,090.00","1,057.58",6.41M,-2.16
17-Apr-15,"1,089.62","1,090.03","1,097.47","1,076.72",3.23M,-0.7
16-Apr-15,"1,097.33","1,111.00","1,115.50","1,080.25",4.50M,-0.86
15-Apr-15,"1,106.85","1,118.25","1,122.50","1,097.53",3.12M,-1.12
13-Apr-15,"1,119.40","1,119.00","1,122.00","1,108.05",2.44M,0.22
10-Apr-15,"1,116.97","1,105.10","1,119.00","1,105.10",3.56M,0.86
9-Apr-15,"1,107.50","1,105.70","1,109.45","1,092.20",5.29M,0.66
8-Apr-15,"1,100.28","1,091.25","1,102.45","1,086.53",5.09M,1.9
7-Apr-15,"1,079.75","1,087.50","1,091.40","1,069.00",4.27M,-0.86
6-Apr-15,"1,089.10","1,089.50","1,092.35","1,080.20",3.87M,0.2
1-Apr-15,"1,086.97","1,099.45","1,099.75","1,078.85",3.37M,-2
31-Mar-15,"1,109.17","1,122.50","1,136.83","1,102.17",4.01M,-0.43
30-Mar-15,"1,114.00","1,102.80","1,120.00","1,097.45",2.31M,1.17
27-Mar-15,"1,101.08","1,082.00","1,112.35","1,081.50",5.04M,2.6
26-Mar-15,"1,073.17","1,104.00","1,107.45","1,066.00",7.87M,-3.28
25-Mar-15,"1,109.55","1,111.45","1,114.58","1,100.38",3.09M,0.35
24-Mar-15,"1,105.72","1,117.45","1,126.70","1,103.00",3.37M,-0.99
23-Mar-15,"1,116.72","1,126.50","1,137.50","1,112.75",2.54M,-1.06
20-Mar-15,"1,128.72","1,120.50","1,134.45","1,116.47",3.22M,1.21
19-Mar-15,"1,115.22","1,117.30","1,124.50","1,111.38",3.45M,0.04
18-Mar-15,"1,114.75","1,127.25","1,131.42","1,111.28",2.45M,-0.49
17-Mar-15,"1,120.25","1,133.33","1,139.75","1,108.62",2.77M,-1.15
16-Mar-15,"1,133.33","1,105.28","1,141.00","1,105.28",3.41M,2.08
13-Mar-15,"1,110.20","1,112.50","1,115.00","1,096.20",3.09M,0.09
12-Mar-15,"1,109.15","1,089.50","1,113.22","1,088.50",2.84M,1.65
11-Mar-15,"1,091.10","1,097.05","1,120.00","1,084.55",3.39M,-0.72
10-Mar-15,"1,099.00","1,099.05","1,103.47","1,080.10",3.16M,0.36
9-Mar-15,"1,095.03","1,129.50","1,129.50","1,089.50",3.99M,-2.56
5-Mar-15,"1,123.80","1,133.53","1,149.38","1,116.67",2.84M,-1.19
4-Mar-15,"1,137.33","1,150.00","1,156.95","1,125.95",2.19M,-1.01
3-Mar-15,"1,148.92","1,145.00","1,151.47","1,139.15",2.45M,0.27
2-Mar-15,"1,145.85","1,151.50","1,154.25","1,139.03",3.52M,-0.21
28-Feb-15,"1,148.22","1,137.38","1,153.95","1,128.10",1.60M,1.35
27-Feb-15,"1,132.88","1,137.45","1,140.33","1,125.75",3.90M,0.34
26-Feb-15,"1,129.05","1,153.75","1,154.50","1,122.70",3.22M,-2.57
25-Feb-15,"1,158.80","1,144.45","1,167.40","1,140.00",3.02M,1.97
24-Feb-15,"1,136.40","1,139.50","1,147.97","1,128.80",3.22M,0.32
23-Feb-15,"1,132.80","1,150.00","1,154.60","1,124.05",2.55M,-0.77
20-Feb-15,"1,141.55","1,164.25","1,168.00","1,138.45",3.49M,-1.79
19-Feb-15,"1,162.35","1,147.00","1,167.00","1,146.03",4.84M,1.23
18-Feb-15,"1,148.25","1,145.28","1,152.47","1,129.08",4.31M,0.78
16-Feb-15,"1,139.38","1,140.15","1,153.45","1,132.62",3.12M,-0.76
13-Feb-15,"1,148.05","1,149.80","1,163.35","1,143.00",2.83M,-0.65
12-Feb-15,"1,155.60","1,141.50","1,160.97","1,136.50",3.14M,1.15
11-Feb-15,"1,142.42","1,140.25","1,146.60","1,128.12",2.90M,0.29
10-Feb-15,"1,139.15","1,121.50","1,149.00","1,120.50",4.26M,1.31
9-Feb-15,"1,124.45","1,100.00","1,127.00","1,100.00",3.27M,0.82
6-Feb-15,"1,115.25","1,102.50","1,123.90","1,094.25",3.73M,1.67
5-Feb-15,"1,096.90","1,075.40","1,110.00","1,074.00",5.94M,2.38
4-Feb-15,"1,071.42","1,069.95","1,075.00","1,063.20",2.58M,1.03
3-Feb-15,"1,060.45","1,068.42","1,069.97","1,051.00",2.63M,-0.75
2-Feb-15,"1,068.42","1,070.75","1,076.00","1,063.03",4.35M,-0.24
30-Jan-15,"1,070.95","1,080.75","1,081.28","1,063.47",5.42M,-0.17
29-Jan-15,"1,072.75","1,072.50","1,074.95","1,063.80",7.68M,0.04
28-Jan-15,"1,072.28","1,075.00","1,077.40","1,065.15",6.57M,0.38
27-Jan-15,"1,068.25","1,110.50","1,110.50","1,065.05",6.87M,-3.55
23-Jan-15,"1,107.53","1,100.00","1,112.50","1,082.55",4.74M,0.85
22-Jan-15,"1,098.22","1,087.40","1,101.50","1,080.65",4.98M,1.22
21-Jan-15,"1,084.95","1,065.75","1,087.97","1,059.00",4.25M,2.15
20-Jan-15,"1,062.10","1,053.50","1,066.50","1,050.72",3.40M,1.03
19-Jan-15,"1,051.25","1,060.00","1,066.17","1,047.30",2.04M,-0.75
16-Jan-15,"1,059.15","1,074.00","1,080.00","1,056.00",3.35M,-0.75
15-Jan-15,"1,067.12","1,067.60","1,076.40","1,056.12",4.17M,0.26
14-Jan-15,"1,064.33","1,049.25","1,066.50","1,046.30",4.96M,1.9
13-Jan-15,"1,044.45","1,053.90","1,053.90","1,037.50",4.40M,-1.28
12-Jan-15,"1,057.97","1,046.00","1,059.60","1,037.50",6.38M,2
9-Jan-15,"1,037.22",990.05,"1,054.50",956.52,22.43M,5.12
8-Jan-15,986.73,992.8,998.5,975,6.78M,0.51
7-Jan-15,981.77,982.5,987.38,975,3.62M,0.48
6-Jan-15,977.1,990,992.5,967.05,4.83M,-2.09
5-Jan-15,997.95,"1,004.95","1,015.00",988.75,4.97M,-0.86
2-Jan-15,"1,006.60",986,"1,009.52",986,3.39M,1.97
1-Jan-15,987.2,984.48,991,978.45,1.00M,0.09
31-Dec-14,986.27,977.5,989.48,975,3.48M,0.32
30-Dec-14,983.17,981.12,987.5,978.4,2.32M,0.44
29-Dec-14,978.9,978.02,986.4,976.25,1.40M,0.28
26-Dec-14,976.12,972.55,980.35,965.48,1.13M,1.12
24-Dec-14,965.27,988,993.5,957.52,13.67M,-2.09
23-Dec-14,985.83,"1,000.42","1,010.95",981.8,4.10M,-1.4
22-Dec-14,999.8,"1,003.00","1,005.05",987.67,5.23M,0.05
19-Dec-14,999.33,998.8,"1,004.00",993,7.15M,1.67
18-Dec-14,982.95,977,990.9,972.38,9.97M,1.41
17-Dec-14,969.25,968,977.75,948.15,8.93M,0.03
16-Dec-14,969,962.85,975.8,962.85,8.90M,0.69
15-Dec-14,962.4,952.48,978.62,952.45,6.48M,-0.71
12-Dec-14,969.33,969.52,980.2,959.05,7.29M,0.92
11-Dec-14,960.52,975.5,976.98,957.5,4.14M,-2.18
10-Dec-14,981.88,983,992.5,979.55,3.90M,-0.05
