Date,Price,Open,High,Low,Vol.,Change %
3-Jun-14,221.03,220.96,222.42,219.44,10.78M,-0.96
2-Jun-14,223.18,226.73,227.46,222.36,10.86M,-1.5
30-May-14,226.57,228.59,228.59,222.85,11.05M,-0.22
29-May-14,227.06,228.72,230.71,225.67,15.31M,-0.1
28-May-14,227.29,228.06,228.19,225.8,6.25M,-0.28
27-May-14,227.92,228.72,230.44,226.86,6.85M,-0.25
26-May-14,228.49,229.25,230.58,225.5,12.33M,0.45
23-May-14,227.46,231.37,231.5,225.87,9.99M,-0.78
22-May-14,229.25,227.39,230.38,225.64,10.53M,1.21
21-May-14,226.5,225.11,227.33,224.54,10.66M,0.23
20-May-14,225.97,226.73,235.35,221.79,9.24M,0.81
19-May-14,224.15,238.66,239.33,223.08,24.23M,-5.28
16-May-14,236.64,245.16,256.9,233.69,38.85M,-3.04
15-May-14,244.07,242.41,245.09,241.42,9.56M,0.68
14-May-14,242.41,239.53,244.63,239.53,10.31M,1.33
13-May-14,239.23,238.66,241.88,237.34,11.04M,0.47
12-May-14,238.1,228.95,238.66,228.72,11.11M,3.94
9-May-14,229.08,227.26,231.5,226.23,7.91M,0.99
8-May-14,226.83,230.05,230.61,225.8,8.31M,-1.3
7-May-14,229.81,230.71,232.3,229.05,7.04M,-0.38
6-May-14,230.68,229.38,232.7,228.92,7.49M,0.95
5-May-14,228.52,225.74,229.05,225.74,6.56M,1.31
2-May-14,225.57,226.13,227.06,225.41,4.34M,-0.15
30-Apr-14,225.9,225.6,228.69,224.48,6.46M,0.13
29-Apr-14,225.6,226.07,227.33,224.41,6.43M,-0.5
28-Apr-14,226.73,229.02,229.02,225.41,7.29M,-0.42
25-Apr-14,227.69,234.49,236.01,227.06,6.86M,-2.76
23-Apr-14,234.16,233.36,235.35,231.07,11.32M,0.7
22-Apr-14,232.53,233.96,234.72,231.4,4.96M,-0.75
21-Apr-14,234.29,233.63,235.81,231.44,6.63M,0.04
17-Apr-14,234.19,230.18,234.52,228.06,8.21M,2.08
16-Apr-14,229.42,226.03,230.48,226.03,6.54M,1.5
15-Apr-14,226.03,227.2,228.02,223.22,6.93M,-0.75
11-Apr-14,227.73,227.26,228.59,225.64,11.68M,-0.1
10-Apr-14,227.96,230.84,231.84,227.39,10.62M,-1.18
9-Apr-14,230.68,229.12,231.7,227.39,9.05M,0.72
7-Apr-14,229.02,228.55,229.91,225.84,11.31M,0.21
4-Apr-14,228.55,229.98,231.24,226.93,10.31M,-0.34
3-Apr-14,229.32,228.45,230.48,225.9,10.36M,0.45
2-Apr-14,228.29,233.76,234.02,225.64,25.12M,-2.16
1-Apr-14,233.33,234.36,234.42,229.28,9.88M,-0.25
31-Mar-14,233.92,238.1,239.33,231.8,12.00M,-1.57
28-Mar-14,237.64,239.66,239.66,234.69,9.37M,-0.4
27-Mar-14,238.6,238,240.45,236.05,25.48M,0.24
26-Mar-14,238.03,240.65,241.02,234.52,14.59M,-1.04
25-Mar-14,240.52,238,241.98,237.8,8.67M,0.59
24-Mar-14,239.1,236.05,240.85,235.58,10.54M,1.14
22-Mar-14,236.41,236.81,237.14,235.75,182.49K,-0.31
21-Mar-14,237.14,236.34,237.8,233.73,10.78M,0.53
20-Mar-14,235.88,237.7,237.7,233.56,11.04M,-1.09
19-Mar-14,238.47,236.01,238.66,235.71,8.51M,1.07
18-Mar-14,235.95,232.03,236.68,230.48,13.24M,2.51
14-Mar-14,230.18,226.8,230.81,225.41,6.64M,1.11
13-Mar-14,227.66,226.3,229.91,226.27,6.03M,0.7
12-Mar-14,226.07,221.63,227.39,221.59,10.33M,2.1
11-Mar-14,221.43,222.36,222.95,217.98,9.01M,-0.48
10-Mar-14,222.49,222.75,224.08,221.59,9.00M,-0.75
7-Mar-14,224.18,220.17,225.01,219.44,20.05M,1.08
6-Mar-14,221.79,220.57,222.19,219.01,5.68M,0.38
5-Mar-14,220.96,219.94,221.39,218.41,6.07M,0.5
4-Mar-14,219.87,219.04,221.43,217.58,9.29M,0.74
3-Mar-14,218.25,217.32,219.41,216.16,9.40M,0.47
28-Feb-14,217.22,215.43,220.1,215.43,11.91M,-0.33
26-Feb-14,217.95,214,218.68,213.8,11.93M,2.11
25-Feb-14,213.44,211.55,213.74,211.55,5.35M,0.59
24-Feb-14,212.18,209.49,212.48,209.49,4.15M,0.77
21-Feb-14,210.55,207.84,210.72,207.24,6.88M,1.84
20-Feb-14,206.74,209.49,210.12,206.44,6.81M,-1.52
19-Feb-14,209.93,210.69,211.38,209.56,3.23M,-0.08
18-Feb-14,210.09,212.15,213.17,209.59,5.85M,-1
17-Feb-14,212.21,212.81,213.64,210.52,4.95M,0.09
